,Start_Date,End_date,Specalist_Name,RecipientFirstName,RecipientEmail,ExternalDataReference,Finished,Status,Rating of the overall Support,Ability to communicate clearly,Knowledge of SP-API products & Services,Merchant_Token,Comments,LocationLatitude,LocationLongitude,LocationAccuracy,SPOC,Key,Average CSAT,region
23,4/19/2023 9:44,4/19/2023 9:50,,,,,1,0,5- Excellent,5,5,A1X7VEGYLLIKIC,Lipsa has taken very good care of us and has solved our problem with the credentials in order to start the migration.,41.5705,2.0156,-1,LIPSA MOHANTY,A1X7VEGYLLIKICLIPSA MOHANTY,5,EU
24,4/20/2023 10:57,4/20/2023 10:58,,,,,1,0,5- Excellent,5,5,AW9AIMYNVNZM7,top quality,45.3567,10.7362,-1,LIPSA MOHANTY,AW9AIMYNVNZM7LIPSA MOHANTY,5,#N/A
,4/21/2023 5:35,4/21/2023 5:37,,,,,1,0,5- Excellent,5,5,ADS8DDWE5HQR9,,1.2929,103.8547,-1,LIPSA MOHANTY,ADS8DDWE5HQR9LIPSA MOHANTY,5,SG
26,4/26/2023 15:51,4/26/2023 15:54,,,,,1,0,5- Excellent,5,5,AX53L3W463CH2,Thank you,49.9007,2.2968,-1,LIPSA MOHANTY,AX53L3W463CH2LIPSA MOHANTY,5,EU
27,4/26/2023 15:58,4/26/2023 15:59,,,,,1,0,5- Excellent,5,5,A36N482WIEPDXP,,41.387,2.1701,-1,LIPSA MOHANTY,A36N482WIEPDXPLIPSA MOHANTY,5,#N/A
28,5/12/2023 19:23,5/12/2023 19:24,,,,,1,0,5- Excellent,5,5,A36N482WIEPDXP,,41.387,2.1701,-1,LIPSA MOHANTY,A36N482WIEPDXPLIPSA MOHANTY,5,#N/A
29,5/22/2023 10:22,5/22/2023 10:32,,,,,1,0,5- Excellent,5,5,ASJ2Z2JOBEXGM,"We had a very helpful conversation with Lipsa, regarding the SP API. Perfectly arranged! Thanks a lot.",51.8094,4.6923,-1,LIPSA MOHANTY,ASJ2Z2JOBEXGMLIPSA MOHANTY,5,EU
30,5/29/2023 10:13,5/29/2023 10:15,,,,,1,0,5- Excellent,5,5,A2L0CYGH56CQR6,,45.8124,11.7703,-1,LIPSA MOHANTY,A2L0CYGH56CQR6LIPSA MOHANTY,5,EU
31,5/31/2023 1:07,5/31/2023 1:13,,,,,1,0,4- Good,5,5,A38JNCEULTANMY,I was struggling to make a POC of the API calls for more than 3 weeks and I must say Lipsa have was great. She was able to guide me and answer any and every question I had to make the POC functions. After talking to Lipsa and with her guidance I was able to get the project moving lot faster in a week than I did 3 weeks before talking to Lipsa. I am confident now I can have the Order API done by the end of August .. Thanks to Lipsa.,33.7574,-84.4236,-1,LIPSA MOHANTY,A38JNCEULTANMYLIPSA MOHANTY,5,EU
32,6/7/2023 12:28,6/7/2023 12:31,,,,,1,0,4- Good,4,4,A14PO62I2BZ4JN,,51.0686,-4.0203,-1,LIPSA MOHANTY,A14PO62I2BZ4JNLIPSA MOHANTY,4,EU
33,6/7/2023 16:27,6/7/2023 16:29,,,,,1,0,5- Excellent,5,5,A2L8B9LE37UWGV,,41.9853,-71.5184,-1,LIPSA MOHANTY,A2L8B9LE37UWGVLIPSA MOHANTY,5,US
34,6/12/2023 13:17,6/12/2023 13:21,,,,,1,0,5- Excellent,5,5,AR8A2HYHUYBI,Thank you very much for your help.,49.6764,12.1536,-1,LIPSA MOHANTY,AR8A2HYHUYBILIPSA MOHANTY,5,EU
35,6/12/2023 15:47,6/12/2023 15:48,,,,,1,0,5- Excellent,5,5,A2Q01GOEVSGBRM,,48.8323,2.4075,-1,LIPSA MOHANTY,A2Q01GOEVSGBRMLIPSA MOHANTY,5,EU
36,6/13/2023 14:35,6/13/2023 14:35,,,,,1,0,5- Excellent,5,5,A2Q01GOEVSGBRM,Excellent,48.8323,2.4075,-1,LIPSA MOHANTY,A2Q01GOEVSGBRMLIPSA MOHANTY,5,EU
37,7/4/2023 11:36,7/4/2023 11:42,,,,,1,0,5- Excellent,5,5,A1AFJESMA8SCN6,"Lipsa, was very good and showed how to link my amazon accounts to get order data via SP-API. Thanks for your help",53.2538,-3.1645,-1,LIPSA MOHANTY,A1AFJESMA8SCN6LIPSA MOHANTY,5,EU
38,7/13/2023 11:08,7/13/2023 11:13,,,,,1,0,5- Excellent,5,5,A1O3RVCX9YY11E,"The most important part, very competent. Within minutes I have been provided with guidance and aided to find the right tools. Also, very polite and skilled communicator. Wish you a great career.",48.767,9.1827,-1,LIPSA MOHANTY,A1O3RVCX9YY11ELIPSA MOHANTY,5,EU
39,7/13/2023 16:25,7/13/2023 16:28,,,,,1,0,5- Excellent,5,5,A1WRHKFCMUM8M3,very helpful call,53.5544,9.9946,-1,LIPSA MOHANTY,A1WRHKFCMUM8M3LIPSA MOHANTY,5,#N/A
40,7/21/2023 12:24,7/21/2023 12:26,,,,,1,0,5- Excellent,5,5,A2H1FT06ELL3U0,,52.4923,13.3589,-1,LIPSA MOHANTY,A2H1FT06ELL3U0LIPSA MOHANTY,5,#N/A
41,7/25/2023 11:00,7/25/2023 11:05,,,,,1,0,5- Excellent,5,5,,,59.3996,17.9484,-1,LIPSA MOHANTY,,5,#N/A
42,7/27/2023 12:25,7/27/2023 12:27,,,,,1,0,5- Excellent,5,5,A3MWE7H6HY18FJ,Lispa was really great she as a great understanding of the API and was able to pin point quickly what my problem was. The problem I have is with the fact that you try to ask developers to migrate to un unfinished API. But support was excellent.\Thanks,38.731,-9.1373,-1,LIPSA MOHANTY,A3MWE7H6HY18FJLIPSA MOHANTY,5,EU
43,7/28/2023 10:13,7/28/2023 10:15,,,,,1,0,5- Excellent,5,5,A7P7EAUWU945G,,40.4172,-3.684,-1,LIPSA MOHANTY,A7P7EAUWU945GLIPSA MOHANTY,5,#N/A
44,7/28/2023 12:06,7/28/2023 12:16,,,,,1,0,5- Excellent,5,5,AFEVM35SN9QNC,"I have to say, I was overwhelmed by the documentation provided online by Amazon. In particular, I did not identify the diferences between private and public application/develpoer. And I did not understand the concept of IAM and policy. Thanks to Lipsa Mohanty, who was patient enough to understand and concentrate on my problem.  Best Regards",43.1263,5.9257,-1,LIPSA MOHANTY,AFEVM35SN9QNCLIPSA MOHANTY,5,EU
45,8/1/2023 6:42,8/1/2023 6:43,,,,,1,0,5- Excellent,5,5,ADS8DDWE5HQR9,,1.2929,103.8547,-1,LIPSA MOHANTY,ADS8DDWE5HQR9LIPSA MOHANTY,5,SG
2,9/7/2021 16:56,9/7/2021 16:57,,,,,1,0,5- Excellent,5,5,,"Great support,thanks\Extenship",41.02470398,28.92520142,-1,NIVEDITHA PARVATHA,,5,#N/A
3,9/29/2021 13:51,9/29/2021 13:52,,,,,1,0,4- Good,4,4,,,37.73919678,-25.66169739,-1,NIVEDITHA PARVATHA,,4,#N/A
4,10/13/2021 10:57,10/13/2021 11:00,,,,,1,0,5- Excellent,5,5,,"Great problem solving skills. \We're trying to reach out sellercentral team regarding a production-level bug during 6 MONTHS.\\They're carefully read what we write, watched what we send, understand the problem and bring the solution. \\I really appreciated your assistance.\Thanks",41.00109863,28.96749878,-1,NIVEDITHA PARVATHA,,5,#N/A
5,11/30/2021 13:01,11/30/2021 13:01,,,,,1,0,5- Excellent,5,5,,,50.11880493,8.684295654,-1,NIVEDITHA PARVATHA,,5,#N/A
6,11/30/2021 15:43,11/30/2021 15:44,,,,,1,0,5- Excellent,5,5,A27TEU3YOJIMIL,,45.47219849,9.192199707,-1,NIVEDITHA PARVATHA,A27TEU3YOJIMILNIVEDITHA PARVATHA,5,#N/A
7,12/3/2021 14:00,12/3/2021 14:01,,,,,1,0,5- Excellent,5,5,A27EYG9R1XEC2J,we have a quick response,40.41630554,-3.693405151,-1,NIVEDITHA PARVATHA,A27EYG9R1XEC2JNIVEDITHA PARVATHA,5,#N/A
8,12/7/2021 9:43,12/7/2021 9:44,,,,,1,0,3 -Fair,5,5,A2Z2ULB6OD14GC,,52.14849854,4.484405518,-1,NIVEDITHA PARVATHA,A2Z2ULB6OD14GCNIVEDITHA PARVATHA,5,#N/A
9,12/14/2021 14:09,12/14/2021 14:10,,,,,1,0,4- Good,4,4,A35K9TQ5ML353X,,52.11000061,-1.04800415,-1,NIVEDITHA PARVATHA,A35K9TQ5ML353XNIVEDITHA PARVATHA,4,#N/A
10,1/6/2022 13:02,1/6/2022 19:45,,,,,1,0,4- Good,4,4,A35K9TQ5ML353X,,51.58880615,-0.024703979,-1,NIVEDITHA PARVATHA,A35K9TQ5ML353XNIVEDITHA PARVATHA,4,#N/A
11,1/13/2022 13:02,1/13/2022 13:03,,,,,1,0,5- Excellent,5,5,A35K9TQ5ML353X,,52.03610229,-0.7006073,-1,NIVEDITHA PARVATHA,A35K9TQ5ML353XNIVEDITHA PARVATHA,5,#N/A
12,2/22/2022 16:05,2/22/2022 16:07,,,,,1,0,5- Excellent,5,5,AFLVP5BQUZ13H,,36.71620178,-4.416107178,-1,NIVEDITHA PARVATHA,AFLVP5BQUZ13HNIVEDITHA PARVATHA,5,#N/A
13,3/1/2022 11:01,3/1/2022 11:01,,,,,1,0,5- Excellent,5,5,A3UO6VUDOSAD6E,Niveditha was very clear in her explications,48.83230591,2.407501221,-1,NIVEDITHA PARVATHA,A3UO6VUDOSAD6ENIVEDITHA PARVATHA,5,#N/A
14,3/2/2022 13:29,3/2/2022 13:31,,,,,1,0,5- Excellent,5,5,A27F7HES0BZXOT,Very good support!!,39.6118927,3.022506714,-1,NIVEDITHA PARVATHA,A27F7HES0BZXOTNIVEDITHA PARVATHA,5,#N/A
15,3/2/2022 14:00,3/2/2022 14:13,,,,,1,0,4- Good,3,4,A2P2JN1SD7RV9V,"After opening several tickets in the SellerCentral Help and only receiving answers that did not help us at all, we finally talked to a person who knows SP API and seemed to be able to help us.",51.47340393,11.89219666,-1,NIVEDITHA PARVATHA,A2P2JN1SD7RV9VNIVEDITHA PARVATHA,3.5,#N/A
16,3/3/2022 15:14,3/3/2022 15:22,,,,,1,0,5- Excellent,4,5,A26BPTIVQURTF4,,42.46180725,14.2052002,-1,NIVEDITHA PARVATHA,A26BPTIVQURTF4NIVEDITHA PARVATHA,4.5,#N/A
17,4/6/2022 5:16,4/6/2022 5:21,,,,,1,0,5- Excellent,5,5,A3LPD6H7SGQ9C4,,-33.8601,151.2101,-1,NIVEDITHA PARVATHA,A3LPD6H7SGQ9C4NIVEDITHA PARVATHA,5,#N/A
18,4/22/2022 12:45,4/22/2022 12:46,,,,,1,0,5- Excellent,5,4,ATZHRMQEZT7PH,Niveditha is a good technical trying to solve our problems.,39.4923,-0.4046,-1,NIVEDITHA PARVATHA,ATZHRMQEZT7PHNIVEDITHA PARVATHA,4.5,#N/A
19,5/6/2022 12:20,5/6/2022 12:23,,,,,1,0,5- Excellent,5,5,A2KJBDNYTBJT76,"She helped us for solving the problem that keeps for 1 year and we really appreciate her effort during the process. Great job, we're really satisfied",41.0197,28.9757,-1,NIVEDITHA PARVATHA,A2KJBDNYTBJT76NIVEDITHA PARVATHA,5,#N/A
20,5/12/2022 15:29,5/12/2022 15:29,,,,,1,0,5- Excellent,5,5,A2KJBDNYTBJT76,Great assistance,41.0218,28.9669,-1,NIVEDITHA PARVATHA,A2KJBDNYTBJT76NIVEDITHA PARVATHA,5,#N/A
21,6/23/2022 13:21,6/23/2022 13:32,,,,,1,0,5- Excellent,5,5,A1R406PE79OI9F,"Niveditha did great job, Seller was super happy",37.751,-97.822,-1,NIVEDITHA PARVATHA,A1R406PE79OI9FNIVEDITHA PARVATHA,5,#N/A
22,6/28/2022 11:30,6/28/2022 12:05,,,,,1,0,5- Excellent,5,5,ALZ8JD7G4V266,"Overall sessions were very helpful and informative as well. All our issues got resolved and so we were able to launch all the stores with new SP/API, as per committed timelines.",51.5269,-0.0991,-1,NIVEDITHA PARVATHA,ALZ8JD7G4V266NIVEDITHA PARVATHA,5,#N/A
23,7/12/2022 16:48,7/12/2022 16:48,,,,,1,0,5- Excellent,5,5,A2NSXUMBQKZERF,,48.0357,10.7175,-1,NIVEDITHA PARVATHA,A2NSXUMBQKZERFNIVEDITHA PARVATHA,5,#N/A
24,7/15/2022 16:40,7/15/2022 16:43,,,,,1,0,5- Excellent,5,5,A1TD5N0LORVADX,The ability to help with specific SP API related issue through a walk-through on Amazon Chime was extremely helpful.,51.6013,-0.2636,-1,NIVEDITHA PARVATHA,A1TD5N0LORVADXNIVEDITHA PARVATHA,5,#N/A
25,7/18/2022 9:56,7/18/2022 9:57,,,,,1,0,4- Good,4,4,A3PF9ZHKXI6D4A,,37.7746,-3.7787,-1,NIVEDITHA PARVATHA,A3PF9ZHKXI6D4ANIVEDITHA PARVATHA,4,#N/A
26,7/29/2022 13:44,7/29/2022 13:46,,,,,1,0,5- Excellent,4,4,A1VXXY7OJ6MSKE,the sound kept fading in and out so had trouble hearing it sometimes,51.8301,0.583,-1,NIVEDITHA PARVATHA,A1VXXY7OJ6MSKENIVEDITHA PARVATHA,4,NL
27,8/19/2022 14:16,8/19/2022 14:17,,,,,1,0,5- Excellent,5,5,A1B6PLZTUX28RO,Was all ok! Thanks,-31.4374,-68.5612,-1,NIVEDITHA PARVATHA,A1B6PLZTUX28RONIVEDITHA PARVATHA,5,#N/A
28,8/19/2022 14:16,8/19/2022 14:18,,,,,1,0,4- Good,4,4,A1B6PLZTUX28RO,Was a bit difficult to understand his pronunciation but she was really really helpfullly.,41.6405,-0.8814,-1,NIVEDITHA PARVATHA,A1B6PLZTUX28RONIVEDITHA PARVATHA,4,#N/A
29,9/23/2022 12:58,9/23/2022 13:41,,,,,1,0,4- Good,4,5,A2FQ9AT9RBQE9W,,45.9314,13.6514,-1,NIVEDITHA PARVATHA,A2FQ9AT9RBQE9WNIVEDITHA PARVATHA,4.5,#N/A
30,9/27/2022 15:12,9/27/2022 15:14,,,,,1,0,4- Good,4,4,APLOW5UUA1HKX,add feature to get browse tree through the reporting endpoint the language optional. Because we need the language of all marketplaces in different languages,52.2686,6.7883,-1,NIVEDITHA PARVATHA,APLOW5UUA1HKXNIVEDITHA PARVATHA,4,#N/A
31,10/12/2022 14:06,10/12/2022 14:09,,,,,1,0,5- Excellent,5,5,A1VXXY7OJ6MSKE,Persistence and Understanding were key when dealing with this issue.  It was a total pleasure dealing with this representative.,51.4098,-0.0249,-1,NIVEDITHA PARVATHA,A1VXXY7OJ6MSKENIVEDITHA PARVATHA,5,NL
32,10/14/2022 13:31,10/14/2022 13:32,,,,,1,0,5- Excellent,5,5,AO8IX6V01LZRF,Very happy with Niveditha's support on this matter,51.1399,7.2069,-1,NIVEDITHA PARVATHA,AO8IX6V01LZRFNIVEDITHA PARVATHA,5,#N/A
33,10/21/2022 8:46,10/21/2022 8:47,,,,,1,0,5- Excellent,4,5,A18C35CLDUSGLA,,10.8326,106.6581,-1,NIVEDITHA PARVATHA,A18C35CLDUSGLANIVEDITHA PARVATHA,4.5,AU+CN
34,11/11/2022 10:58,11/11/2022 10:59,,,,,1,0,5- Excellent,5,5,AFDTLR73G9WW,She helps me to solve all issues I am facing. Thanks Team,19.0565,73.0656,-1,NIVEDITHA PARVATHA,AFDTLR73G9WWNIVEDITHA PARVATHA,5,AE
35,11/18/2022 10:12,11/18/2022 10:14,,,,,1,0,4- Good,4,4,A2UK6E0G8RAI5D,,52.5196,13.4069,-1,NIVEDITHA PARVATHA,A2UK6E0G8RAI5DNIVEDITHA PARVATHA,4,#N/A
36,11/30/2022 11:49,11/30/2022 11:55,,,,,1,0,5- Excellent,4,5,AT4SCWH78MYSS,,44.9975,7.6521,-1,NIVEDITHA PARVATHA,AT4SCWH78MYSSNIVEDITHA PARVATHA,4.5,EU
37,1/17/2023 13:14,1/17/2023 15:34,,,,,1,0,5- Excellent,5,5,01379415- 93164774212,,44.9482,7.6267,-1,NIVEDITHA PARVATHA,01379415- 93164774212NIVEDITHA PARVATHA,5,#N/A
38,3/9/2023 12:58,3/9/2023 13:03,,,,,1,0,1-Poor,1,1,case id 10727079341,"Hi Team,\\We need someone who can revert back to us quickly via mail. we cannot keep raising tickets for integration. We need one point of contact. We need to get the integration very sooner. Please advise for the same.\\Regards,\Shreya",19.0748,72.8856,-1,NIVEDITHA PARVATHA,case id 10727079341NIVEDITHA PARVATHA,1,#N/A
39,3/13/2023 7:51,3/13/2023 7:52,,,,,1,0,4- Good,3,5,A10ZIKO15YH4DT,"nothing to add, thank you!",48.0682,11.6614,-1,NIVEDITHA PARVATHA,A10ZIKO15YH4DTNIVEDITHA PARVATHA,4,#N/A
40,3/14/2023 11:48,3/14/2023 11:49,,,,,1,0,5- Excellent,5,5,A3SWWZQWSIEIXJ,Was very helpful with our problem and immediately found a few other possible sources why we got the error message.,50.0909,8.4442,-1,NIVEDITHA PARVATHA,A3SWWZQWSIEIXJNIVEDITHA PARVATHA,5,#N/A
41,4/11/2023 23:26,4/11/2023 23:27,,,,,1,0,4- Good,4,4,Kewayes- 384282- A3PF9ZHKXI6D4A,,41.1607,1.1082,-1,NIVEDITHA PARVATHA,Kewayes- 384282- A3PF9ZHKXI6D4ANIVEDITHA PARVATHA,4,#N/A
42,4/14/2023 13:27,4/14/2023 13:39,,,,,1,0,5- Excellent,5,5,A3T8NGZYWN6HYL,Very good communication and help. She understood all my problems and solved the on the spot.,37.1918,-3.6095,-1,NIVEDITHA PARVATHA,A3T8NGZYWN6HYLNIVEDITHA PARVATHA,5,EU
43,4/26/2023 8:26,4/27/2023 1:55,,,,,1,0,5- Excellent,5,5,A29JY6WLPCR27S,Thank you for helping us out and making the onboarding process smooth.,-33.8715,151.2006,-1,NIVEDITHA PARVATHA,A29JY6WLPCR27SNIVEDITHA PARVATHA,5,AU+CN
44,4/28/2023 9:32,4/28/2023 9:32,,,,,1,0,5- Excellent,5,5,A3T8NGZYWN6HYL,,37.1918,-3.6095,-1,NIVEDITHA PARVATHA,A3T8NGZYWN6HYLNIVEDITHA PARVATHA,5,EU
45,5/2/2023 9:19,5/2/2023 9:20,,,,,1,0,4- Good,4,4,A30BE7M4RPM69N,,53.5544,9.9946,-1,NIVEDITHA PARVATHA,A30BE7M4RPM69NNIVEDITHA PARVATHA,4,#N/A
46,5/3/2023 12:42,5/3/2023 12:49,,,,,1,0,5- Excellent,5,5,A2A1XB3VMR5D9O,This was exactly what I needed :),51.5342,4.4543,-1,NIVEDITHA PARVATHA,A2A1XB3VMR5D9ONIVEDITHA PARVATHA,5,EU
47,5/4/2023 14:08,5/4/2023 14:08,,,,,1,0,5- Excellent,5,5,A12E555JOESEDK,,40.4163,-3.6934,-1,NIVEDITHA PARVATHA,A12E555JOESEDKNIVEDITHA PARVATHA,5,#N/A
48,5/5/2023 10:27,5/5/2023 10:41,,,,,1,0,3 -Fair,3,3,AD6XSNC9V68YX,it would be better if the support was in german.  it is difficult to understand complicated processes in a foreign language.,51.0783,13.8051,-1,NIVEDITHA PARVATHA,AD6XSNC9V68YXNIVEDITHA PARVATHA,3,EU
49,5/10/2023 13:37,5/10/2023 13:40,,,,,1,0,5- Excellent,5,5,A375OA3GW9JC3I,"Very knowledgeable, made things really easy to understand",52.649,1.7373,-1,NIVEDITHA PARVATHA,A375OA3GW9JC3INIVEDITHA PARVATHA,5,#N/A
50,5/12/2023 11:57,5/12/2023 11:58,,,,,1,0,5- Excellent,5,5,AGBXC5BH8WMN6,,51.5095,-0.0955,-1,NIVEDITHA PARVATHA,AGBXC5BH8WMN6NIVEDITHA PARVATHA,5,#N/A
51,5/18/2023 8:05,5/18/2023 8:11,,,,,1,0,5- Excellent,4,5,A1KEHDA0ONICNI,,34.2193,-118.9842,-1,NIVEDITHA PARVATHA,A1KEHDA0ONICNINIVEDITHA PARVATHA,4.5,EU
52,5/19/2023 12:59,5/19/2023 13:00,,,,,1,0,5- Excellent,5,5,A398OCNF4AD6LZ,,17.411,78.4487,-1,NIVEDITHA PARVATHA,A398OCNF4AD6LZNIVEDITHA PARVATHA,5,#N/A
53,5/19/2023 13:01,5/19/2023 13:02,,,,,1,0,5- Excellent,5,5,A398OCNF4AD6LZ,,12.9634,77.5855,-1,NIVEDITHA PARVATHA,A398OCNF4AD6LZNIVEDITHA PARVATHA,5,#N/A
54,5/23/2023 10:49,5/23/2023 10:51,,,,,1,0,5- Excellent,4,5,A1C2OFACYBF049,Thanks for supporting \We will require a follow on call for closure \Regards,19.0748,72.8856,-1,NIVEDITHA PARVATHA,A1C2OFACYBF049NIVEDITHA PARVATHA,4.5,AE
55,5/25/2023 16:14,5/25/2023 16:15,,,,,1,0,5- Excellent,3,5,A1CN8B8GK0RY9I,,37.2304,-95.7004,-1,NIVEDITHA PARVATHA,A1CN8B8GK0RY9INIVEDITHA PARVATHA,4,US
56,6/5/2023 14:31,6/5/2023 14:32,,,,,1,0,5- Excellent,4,5,A1IGK84HO0J6U1,,35.0837,-80.6646,-1,NIVEDITHA PARVATHA,A1IGK84HO0J6U1NIVEDITHA PARVATHA,4.5,US
57,6/6/2023 14:56,6/6/2023 14:58,,,,,1,0,4- Good,4,3,AS1FNT0N00NPY,"No organized data information-structure. Documentation and also support rely on documents that are often wrong, missing information or not reliable. Not well structured nor testet.",50.9475,6.9288,-1,NIVEDITHA PARVATHA,AS1FNT0N00NPYNIVEDITHA PARVATHA,3.5,EU
58,6/7/2023 11:41,6/7/2023 11:43,,,,,1,0,5- Excellent,5,5,A3SU58XNZKFSIV,,53.7606,-0.3734,-1,NIVEDITHA PARVATHA,A3SU58XNZKFSIVNIVEDITHA PARVATHA,5,EU
59,6/7/2023 12:18,6/7/2023 12:19,,,,,1,0,5- Excellent,5,5,A1Q7KYH7MO5LTL,,39.4776,-6.3798,-1,NIVEDITHA PARVATHA,A1Q7KYH7MO5LTLNIVEDITHA PARVATHA,5,EU
60,6/7/2023 14:25,6/7/2023 14:25,,,,,1,0,5- Excellent,5,5,A1IGK84HO0J6U1,,35.0837,-80.6646,-1,NIVEDITHA PARVATHA,A1IGK84HO0J6U1NIVEDITHA PARVATHA,5,US
61,6/23/2023 14:26,6/23/2023 14:27,,,,,1,0,5- Excellent,5,5,A3RWROD5W33NLT,Thank you for helping me get started!,30.4274,-84.258,-1,NIVEDITHA PARVATHA,A3RWROD5W33NLTNIVEDITHA PARVATHA,5,EU
62,6/26/2023 8:52,6/26/2023 8:53,,,,,1,0,5- Excellent,5,5,A1U63POP25NMOB,,50.7903,7.8767,-1,NIVEDITHA PARVATHA,A1U63POP25NMOBNIVEDITHA PARVATHA,5,EU
63,6/27/2023 21:43,6/27/2023 21:46,,,,,1,0,4- Good,4,4,A34V3O18ZYGJY,,40.7597,-73.981,-1,NIVEDITHA PARVATHA,A34V3O18ZYGJYNIVEDITHA PARVATHA,4,EU
64,7/3/2023 10:26,7/3/2023 10:29,,,,,1,0,5- Excellent,4,4,A2EOIEAAO1D74D,,48.8966,1.6527,-1,NIVEDITHA PARVATHA,A2EOIEAAO1D74DNIVEDITHA PARVATHA,4,#N/A
65,7/3/2023 13:39,7/3/2023 13:39,,,,,1,0,5- Excellent,5,5,A3EAF62MLCUZOO,,45.9127,4.8195,-1,NIVEDITHA PARVATHA,A3EAF62MLCUZOONIVEDITHA PARVATHA,5,#N/A
66,7/6/2023 9:36,7/6/2023 9:36,,,,,1,0,5- Excellent,5,5,A3QRI8DWKZJMJM,,48.1982,16.3917,-1,NIVEDITHA PARVATHA,A3QRI8DWKZJMJMNIVEDITHA PARVATHA,5,#N/A
67,7/26/2023 12:13,7/26/2023 12:13,,,,,1,0,2-Average,5,2,A251NMA8JPGYBL,we would have needed more thorough assistance.,60.1797,24.9344,-1,NIVEDITHA PARVATHA,A251NMA8JPGYBLNIVEDITHA PARVATHA,3.5,EU
68,7/26/2023 15:33,7/26/2023 15:34,,,,,1,0,4- Good,4,5,A2YGQ8LJ77L332,,48.8582,2.3387,-1,NIVEDITHA PARVATHA,A2YGQ8LJ77L332NIVEDITHA PARVATHA,4.5,#N/A
69,7/26/2023 19:57,7/26/2023 19:58,,,,,1,0,5- Excellent,5,5,ASK5AEMQDIV2C,Niveditha Parvatha helped us a lot.,26.3594,-80.0771,-1,NIVEDITHA PARVATHA,ASK5AEMQDIV2CNIVEDITHA PARVATHA,5,US
70,7/27/2023 3:52,7/27/2023 3:52,,,,,1,0,5- Excellent,5,5,A1AMUYYA3CT6HJ,,42.2831,-71.7237,-1,NIVEDITHA PARVATHA,A1AMUYYA3CT6HJNIVEDITHA PARVATHA,5,US
71,7/27/2023 7:16,7/27/2023 7:34,,,,,1,0,5- Excellent,5,4,A1G085H76I4ZFN,,19.0748,72.8856,-1,NIVEDITHA PARVATHA,A1G085H76I4ZFNNIVEDITHA PARVATHA,4.5,#N/A
72,8/1/2023 1:51,8/1/2023 1:53,,,,,1,0,5- Excellent,4,4,A6NW9AZEZ3R9X,"overall good communication , however , due to the nature of the new Product, things are constantly change without notify developer or error not find until something is wrong , this is bad expericnce but not the Fault of the representative.",-37.8411,144.9799,-1,NIVEDITHA PARVATHA,A6NW9AZEZ3R9XNIVEDITHA PARVATHA,4,AU+CN
73,8/1/2023 8:57,8/1/2023 8:58,,,,,1,0,4- Good,4,4,A3PF9ZHKXI6D4A,Kewayes- 384282- A3PF9ZHKXI6D4A,19.0748,72.8856,-1,NIVEDITHA PARVATHA,A3PF9ZHKXI6D4ANIVEDITHA PARVATHA,4,#N/A
74,8/3/2023 7:48,8/3/2023 7:50,,,,,1,0,5- Excellent,4,5,A3627KV4W10WLH,Fantastic!  A huge help...,39.5449,-119.7572,-1,NIVEDITHA PARVATHA,A3627KV4W10WLHNIVEDITHA PARVATHA,4.5,US
75,8/3/2023 12:22,8/3/2023 12:28,,,,,1,0,5- Excellent,5,5,A37YYYGAFIZ2WP,Good,25.0731,55.298,-1,NIVEDITHA PARVATHA,A37YYYGAFIZ2WPNIVEDITHA PARVATHA,5,AE
2,7/12/2022 13:45,7/12/2022 13:46,,,,,1,0,5- Excellent,5,5,AHUWQFX6A5A7A,It is very  excellent service,48.767,9.1827,-1,LAKSHMI PRATYUSHA VELAMAKANNI,AHUWQFX6A5A7ALAKSHMI PRATYUSHA VELAMAKANNI,5,#N/A
3,7/14/2022 23:25,7/14/2022 23:30,,,,,1,0,5- Excellent,5,5,AZ30V6GD3MG6N,"I cannot tell you how thankful I am for you to reach out to us and help answer SPAPI questions. It has been a uphill battle to migrate to SPAPI and your email and follow up call this morning has been extremely helpful to clear some doubts and to know that there is someone to help us. We help over 200 sellers on amazon better understand their data through amazon API and it is critical for us to keep them updated with their seller account data. Pratyusha and Premalatha were both very knowledgeable, clear and helpful. Wish we had this 10 months ago!",39.0469,-77.4903,-1,LAKSHMI PRATYUSHA VELAMAKANNI,AZ30V6GD3MG6NLAKSHMI PRATYUSHA VELAMAKANNI,5,#N/A
4,7/20/2022 16:25,7/20/2022 16:27,,,,,1,0,5- Excellent,5,5,A3W59EOJ6IYJ0W,"thanks, very helpful.",27.9162,-82.7299,-1,LAKSHMI PRATYUSHA VELAMAKANNI,A3W59EOJ6IYJ0WLAKSHMI PRATYUSHA VELAMAKANNI,5,#N/A
5,7/27/2022 13:56,7/27/2022 14:00,,,,,1,0,4- Good,3,5,A1KSV0TG6WFNRB,"After an initial confusion regarding our Merchant Token we were able to communicate clearly even with my heavy french accent :-)\The migration to SPAPI has to be made very rapidly because we had to wait a long time for our developer audit and your team seems genuinely involved in helping us make the migration, it's very nice of you all, thanks!\If we hit a hurdle we will come back to you and ask any questions to make the transition as smooth as possible.\Kind regards,\Renaud Rey, Iziflux developer.",43.3389,3.2086,-1,LAKSHMI PRATYUSHA VELAMAKANNI,A1KSV0TG6WFNRBLAKSHMI PRATYUSHA VELAMAKANNI,4,#N/A
